8071 24849
3886 1774 -808
7711 6851 645
3849 5610 -205
4377 6375 420
7816 1883 413
6960 2640 -321
6643 1326 1
748 6287 -12
1247 3375 254
1618 1018 -362
7803 6068 -780
6648 1391 -871
2093 795 -730
7621 1038 -64
3745 975 -631
5210 2372 689
6755 4404 359
5493 4608 580
5324 2830 -725
4568 3981 -515
3247 596 451
7147 2554 740
1507 6951 8
4557 318 683
570 5721 615
2930 5209 664
7156 4750 901
4390 1977 -415
3943 4341 -119
5763 3290 304
6069 6457 684
4009 1401 31
7529 1222 628
3951 2130 -38
6160 1733 312
4417 3090 -61
6489 4248 667
609 4410 539
4814 2619 -966
6495 3711 -308
1693 928 590
6072 5592 -789
681 1279 147
7398 3629 -304
4872 7788 -113
5441 7590 373
1775 713 -756
5743 6559 111
5520 2431 593
2652 3945 -492
6953 515 -286
2366 4360 34
2948 1787 -420
4195 1397 385
3006 3705 538
1677 5860 -482
2522 3936 -24
6491 2711 559
3572 7353 117
1000 5618 -409
4884 19 -899
1735 667 443
2758 6263 -343
1064 3968 -506
4949 4145 -20
7498 2614 -287
604 619 -716
400 1985 -367
2318 2392 676
6937 5364 -885
4839 5525 -507
1308 3448 -780
813 1995 -166
6115 6243 -354
2018 2996 959
4370 2478 862
3453 4749 -340
7543 179 234
6228 4270 -541
693 7754 -588
306 298 476
7397 6313 -819
4714 6970 263
2952 1332 25
4812 3719 37
5692 7008 637
7453 3397 -35
5911 7960 24
7266 2541 -630
8042 2541 -216
5259 7353 -472
3123 4411 -73
7323 3563 -28
2336 3403 881
6265 4171 132
2780 516 498
4535 7513 -254
3692 3397 625
3992 2280 -574
4244 4108 776
6546 2633 701
4327 5945 755
6718 299 188
2251 8051 955
1185 6590 391
6311 944 -371
3478 6119 -249
7472 7664 427
3780 1954 3
1607 6273 -778
6896 7654 618
756 5705 323
5750 2578 -619
4862 4297 -406
239 2772 -548
5554 2275 -193
5154 1870 -101
670 1090 -76
1751 4219 -869
4974 7787 322
6252 2249 -701
4390 5706 -656
7540 2111 -362
3863 2060 -771
35 95 -753
7045 4857 600
6974 7355 -792
1063 1186 -240
4603 689 562
5594 131 -72
7042 4621 -733
7728 7185 -118
485 5207 -776
7298 6717 186
2414 5648 -345
6522 7236 769
4177 3364 -816
2565 3844 705
3187 1569 885
4089 6986 519
4460 795 -700
5590 6149 -527
6306 1172 -36
1747 489 -698
5832 4594 -217
1494 5072 852
1537 3900 -940
1162 2099 433
6227 3267 91
4837 2240 -307
7913 5216 -270
3259 5113 429
4600 1316 430
632 1519 572
1513 6254 57
6060 7929 69
684 1143 -442
1493 3114 850
8012 5827 72
3321 200 -839
7583 1055 -241
6849 3310 240
3012 2269 753
4168 1107 725
6760 3824 -326
4101 2473 814
3763 6486 910
2618 1885 60
2712 6619 -648
2040 5611 -38
5877 2140 868
7526 587 -891
1873 6685 733
2310 2494 458
2800 1967 -82
5198 5448 -734
137 6159 857
504 6207 953
382 7600 695
1333 4659 158
908 3302 317
2949 778 -779
5143 1680 -292
6695 1034 969
3679 1742 991
7029 1441 750
3691 1830 -550
7737 3205 665
4661 3001 891
486 7276 865
4115 5681 -596
5019 2268 -594
5983 3586 -685
2077 2149 -413
7339 2755 319
2390 6229 -171
5775 5262 117
1897 6564 -238
7825 6822 437
6734 4956 -187
3047 1254 -203
5334 7737 -270
7506 993 873
1860 6768 -209
1834 6650 40
7660 1414 -762
4824 5809 680
3918 6074 946
4688 2637 -931
1501 145 182
478 5872 -975
5310 7791 955
4058 135 -353
3439 6580 -455
1298 32 -594
4181 701 -95
4952 132 -272
1566 7461 835
2334 1372 -132
5055 4609 448
4 1442 -717
601 1989 -803
5923 6713 -647
3181 6834 -608
5335 2132 -337
6569 6637 -933
2236 5304 782
7606 4282 -746
5904 7135 37
8064 2982 69
5892 4519 -225
4556 2772 -555
1550 6222 196
403 4771 -66
420 4299 343
2126 2095 546
7479 7489 152
1965 2264 -739
3236 7381 -544
3984 4437 208
1089 6961 -435
5856 6141 -604
7596 5808 926
8032 1133 904
7770 7675 -833
756 3922 995
4645 618 60
5001 4501 313
4887 1382 939
1520 1392 -193
818 5641 -614
4795 2770 -39
501 2726 -339
4733 716 93
1671 2678 120
2678 4017 653
7313 2367 -922
5990 6928 -939
4611 2830 -33
7455 4220 81
2674 3877 170
1610 4352 882
411 5768 250
3981 7986 -473
1515 1845 -563
7326 4410 -212
5541 2077 -149
1170 1291 -9
2968 893 806
2884 5788 -829
2642 237 681
3638 7343 -301
7645 2828 734
6596 1196 -17
3468 6596 39
3662 5120 233
6815 60 264
4124 2504 -716
7601 6235 177
1673 7698 -173
1747 63 668
2245 4922 849
4817 6019 -893
6309 5256 -967
7607 3168 -56
7577 7669 611
4996 4054 -671
3478 4677 868
3350 2192 -279
1079 1373 108
6308 562 353
3786 2640 -777
3209 2636 415
4711 5521 -202
1217 4642 376
5526 5093 696
3041 1579 -362
5460 6312 773
727 6354 785
3591 7417 -14
6364 4450 27
3404 1090 400
5201 1091 688
684 4083 781
7598 3546 269
5341 4945 865
2736 2848 227
1977 49 627
6654 3701 444
4089 2174 -457
7257 7711 -394
3062 7838 -376
116 7723 220
2485 3036 514
4989 2508 932
5103 1497 -199
6199 7978 374
6066 3270 -709
5463 5753 -688
2247 2905 -142
5551 1640 -223
5594 1674 496
1291 2457 -650
4208 5018 387
1704 5930 -770
7522 4304 -943
2852 1978 437
5486 2327 -397
4272 6765 -406
2477 253 -276
460 2197 588
1267 2734 818
2136 2553 50
3339 271 724
7112 535 86
4288 4167 -602
4379 6044 66
6452 4612 -833
3927 275 764
3640 3974 -182
7764 5465 314
373 4962 529
6900 4533 -378
4042 5039 252
5951 130 502
6340 3372 -60
7944 494 -137
7160 6857 -432
5934 1798 940
3695 5300 155
1446 5332 -178
7889 137 565
2389 6684 -577
4570 2906 922
5271 6060 -131
3295 7359 418
1119 3740 43
2281 3650 -167
4711 2974 638
5460 947 -914
4009 5269 814
1021 2097 132
3740 1516 -543
1321 7167 148
2844 4791 -212
4447 4679 -118
1416 2973 261
7030 2540 -266
7514 3522 905
2651 5372 -601
3615 5405 -585
5201 4510 597
2565 3341 -498
5277 4487 -261
6869 6395 616
7803 7041 575
1305 6231 202
6676 6792 71
3090 5291 540
2545 2355 120
50 957 -428
4888 4734 -167
165 248 523
87 3992 -837
4664 7244 -705
2322 411 -99
5504 3062 -180
280 6746 156
4199 2887 -10
7539 2108 -691
3547 6072 -209
5446 5993 959
5764 5266 -354
3273 5742 896
4187 928 549
5528 3624 -937
3954 7506 885
7957 1272 -590
3344 2787 -615
1343 2181 786
1042 7469 752
2501 6451 313
2588 5756 450
1133 1033 519
6449 659 -857
4189 5596 545
5530 1352 -907
4500 2463 462
3590 4651 605
5555 2994 -368
5481 837 484
6627 7048 -562
6960 4131 -319
983 5738 271
3011 3339 156
764 6288 -871
3556 7381 -11
4290 1387 -195
6464 1370 452
6025 1992 -554
1838 5102 -611
5 7862 251
2388 7185 180
2069 2678 -308
7300 6803 -569
1880 4053 -276
6442 2731 -827
7495 2385 -1
7375 944 240
5741 4546 -828
7944 759 -225
7226 377 206
349 2207 232
110 5172 331
2374 253 -393
1962 3555 -231
3520 3738 -921
5950 7146 325
5203 5305 -252
7430 5111 141
4412 7727 282
6126 7844 -349
3052 5525 -731
3371 1960 -6
7722 7498 -7
1114 5870 -585
2855 3344 598
66 6931 -651
2627 3851 -999
1024 7902 8
6586 4824 -714
5586 4041 -881
5170 1309 156
7807 4493 -653
7628 3963 -547
3193 4812 -924
6070 2707 -620
1655 3452 -895
678 6207 -650
3654 5698 569
7403 2812 865
3795 5070 566
2201 4110 -289
2093 6558 -395
4009 4460 338
2929 2624 588
4547 5571 -892
8035 2280 445
5546 1360 -842
7462 3244 -844
2713 4291 -519
5874 7912 936
7951 7137 -291
567 7324 -94
7183 5889 330
5687 3082 998
7664 4441 -822
4712 8058 936
5487 1653 900
3828 4134 -688
7298 989 -695
3103 3049 372
5020 7481 466
7909 1625 948
5539 376 -298
7556 6622 552
4098 8010 136
2740 1652 305
7525 7581 792
3250 247 257
3136 1614 466
3260 7469 -91
2961 7878 350
7225 2681 960
1590 5619 742
2976 2302 608
7468 4517 -816
2802 2047 -581
6816 1711 230
1085 5406 -116
4914 4241 -436
1210 208 -513
4185 670 347
2480 7082 914
6697 494 -723
6178 5555 341
3833 8056 -38
5768 1373 -300
2178 2435 273
424 3458 -262
3885 7148 -120
2627 263 453
1935 6021 -456
5945 5021 145
7582 6126 -726
1632 6476 -634
3938 1225 839
633 4369 684
4256 2241 131
1217 219 53
7562 8004 -146
1174 4267 -776
2584 1534 -35
7083 1697 -785
4132 229 182
5291 4654 -652
6520 4802 578
7254 6085 -378
1394 7269 -435
5437 6758 711
1065 6273 -330
5404 553 -503
2934 4375 -171
2931 4152 -839
7724 7733 -625
5677 2574 604
856 1149 419
7656 3311 -389
6096 3649 992
4982 5423 806
7131 2824 -482
2545 7843 -884
2706 1351 -776
5643 717 644
1892 2400 984
5452 4208 263
6247 1517 165
259 5667 -560
4935 1595 -195
2024 2105 53
4331 435 541
6762 6452 443
4213 6114 579
2876 6773 -919
4148 227 -277
819 3333 -175
5144 332 -831
5378 3417 975
7368 3193 -104
2503 6343 424
7041 7292 -255
973 1322 968
3990 1905 155
6664 7777 -909
30 5157 -560
2428 8031 -529
3723 3555 821
1103 5747 -67
6101 375 -734
7149 2448 -25
4027 3335 -632
4186 664 -740
7381 7335 135
5389 6861 542
5158 7298 465
4551 3239 -34
7465 6469 714
4792 6848 -37
6825 4903 36
4173 2820 -525
7395 1398 801
4724 1670 62
4621 6943 433
7520 7920 -373
1113 765 878
5496 3265 29
5882 6574 453
124 6437 -73
6360 136 656
4558 2407 -246
3979 590 -713
6879 6520 340
1681 2982 -934
8058 1345 888
5580 2097 -551
4118 2054 177
2801 2380 -377
1416 7318 82
1243 3720 782
7592 7151 -901
7468 7052 5
7466 3393 -777
4384 2982 -384
166 3415 619
4128 7165 554
5513 2499 -646
5532 3531 805
7183 285 -56
1551 7464 385
6630 2240 715
7822 1879 -121
550 6893 121
3223 791 227
3555 5056 -771
5212 5162 385
5739 6486 -39
5358 3078 141
2333 1639 443
3508 5434 978
1721 790 493
6426 7932 253
120 3023 513
7305 4118 3
2654 2263 565
3790 5935 -674
4978 5356 358
7890 5249 -677
7920 6455 -390
2005 3124 560
533 2358 513
7665 3459 -671
4082 2282 -354
7647 5370 586
6898 3625 799
2410 1003 523
7291 7481 542
2660 5283 384
1538 7932 -740
4305 1893 -488
83 1306 649
6946 1688 820
2248 2351 -541
3536 7472 -660
6432 1827 -173
5489 724 -514
5980 2379 -804
5959 1932 472
4605 4954 843
5069 4549 60
3658 5655 664
7279 2647 452
1912 6456 115
3343 512 183
4863 7080 694
2207 425 422
1529 921 -64
1729 883 -204
3246 2821 -204
6935 7607 -932
7508 2535 94
2263 5615 -854
7407 1645 313
4903 7243 -348
269 2242 -854
1233 1504 905
5816 1091 448
3721 3338 -287
5561 3636 635
204 2305 -344
2420 3825 447
3861 7222 33
5857 4569 -356
4736 7752 -933
1084 878 111
1475 3895 -320
4450 3048 708
6751 5522 384
3284 6426 772
4838 6641 508
58 3438 565
359 5583 678
1162 7868 -111
4821 6623 -648
4678 7917 -48
888 6584 -715
3616 7481 -855
3363 4787 -48
3043 231 -133
5335 1660 -29
3263 7115 5
1544 5220 682
4615 450 334
5549 5232 -872
4192 2231 -34
6287 5122 35
7016 7163 -341
3151 5739 -259
1278 7377 55
7133 2345 -265
579 6361 -818
1585 4182 720
2967 4143 185
1811 6423 -31
1050 2856 563
7879 6343 -619
1409 7961 71
5041 7786 -537
6052 119 -184
2623 6409 -881
990 302 866
5868 6394 881
7802 3095 845
7334 2385 648
6721 1839 -806
1010 1987 258
4303 4061 -45
8016 4887 -135
6068 3227 -336
4986 262 592
410 1181 931
2270 6882 -294
3201 5606 -554
4103 408 -485
5231 1670 217
4856 2009 536
1170 4836 426
5887 4505 530
5127 1597 -456
4109 6617 -261
5023 6305 752
255 7140 -216
3901 6375 -704
5034 7191 -738
3830 7508 390
4222 3622 449
7961 844 430
2881 5023 886
4072 1739 -638
4577 7044 -716
1745 7120 -894
372 3718 -251
7240 1802 -9
2080 4816 349
4775 5134 563
4953 3650 -785
2090 8064 -472
6678 168 866
3837 710 -281
3517 7296 -194
85 1823 -69
3994 4357 520
143 3304 -619
527 5515 -611
6070 5761 84
3089 7178 -301
3269 3313 -786
2394 7324 -140
6050 1066 465
4838 2691 530
3501 6796 203
7005 6353 -675
4475 6672 789
3417 4034 695
7998 2299 -968
97 353 -959
1745 442 210
5588 1465 572
692 918 -563
3519 88 -789
935 200 -245
931 1049 -343
3438 2874 939
5621 4129 501
2069 2496 -945
3676 434 10
4639 4437 281
5604 3497 987
2413 6669 271
7848 4906 200
5899 2384 634
51 7075 -18
7815 1341 902
6220 656 -356
597 2774 -603
26 468 885
1904 4350 -670
6929 1515 316
1581 6091 -174
1550 5313 516
3169 2199 988
7482 3603 728
7920 3938 -41
2210 8042 -103
2762 3382 440
3062 4436 -249
2894 2514 413
2973 2959 90
910 5275 -28
6638 7249 65
4672 5618 -92
1413 1407 761
1417 6535 905
3812 5605 -538
7495 4300 317
6524 4535 -888
4697 6652 -119
5279 7369 -920
6478 3106 -670
5425 7471 -26
3783 7001 -679
4601 1737 -8
4463 5019 -816
3272 788 -186
6207 2714 14
1577 7895 194
5944 7288 -785
2516 1207 788
596 895 -291
2619 5007 -481
1678 5802 -584
4146 6159 -122
3263 3074 441
7592 5206 484
7485 1503 503
7851 7022 -341
4110 3033 261
667 7838 384
7144 3367 -755
753 3046 -274
7207 7417 522
5803 4905 -205
4427 7734 -913
3427 7145 -164
4762 2737 -322
1991 4960 -815
7646 5345 74
5490 3999 -844
6367 250 496
3345 7795 978
1317 663 981
4609 50 -834
6986 6404 869
3556 3127 581
833 5082 473
7280 946 -331
6217 1413 151
3396 6711 820
7486 8044 669
7854 2931 414
4405 7147 -9
1839 7036 -896
3088 3190 -804
1068 7436 -831
856 4384 931
5872 4060 443
3953 5533 -542
7384 6291 -57
6129 7890 -237
7395 4395 984
7235 504 732
3891 6249 43
5326 6257 -687
2549 5694 -983
7495 7377 -172
58 3540 757
574 2332 -872
6153 1931 5
3052 3570 -98
2559 1460 -118
3423 4393 -230
4353 469 680
6983 2648 -121
605 6047 903
1416 3548 -812
4373 7499 134
7797 3076 774
3899 6914 856
1512 5068 -569
1603 1541 345
2454 2843 168
372 3150 -382
1801 113 -315
405 2376 201
7285 2961 155
3751 7024 -128
3980 2390 179
6154 4985 -104
2101 6915 -652
3950 7453 315
7615 7757 740
4271 4194 -537
7843 5932 -892
4913 5863 756
5248 1736 -543
622 6118 896
5178 1812 399
3166 2365 -950
4051 5658 943
685 726 -568
808 5367 -715
5744 2378 605
6149 3260 2
6426 5395 843
2974 6053 653
1839 3809 977
7104 2847 106
5895 6880 -788
7784 2489 691
6593 3566 329
2622 5411 564
1494 1099 626
456 7490 -488
6002 7063 -780
1769 4468 -139
5680 770 -109
6452 8039 -294
2728 4146 853
4651 752 106
2190 3875 -697
2755 4918 362
3730 500 900
4178 7573 440
6136 690 -744
4444 7980 817
1141 2044 -826
7724 7932 -711
2137 1889 -260
7603 1798 -924
7362 7164 879
5498 3880 -40
5642 452 -885
4093 236 848
6066 2413 -314
7389 2328 -788
7436 7916 916
1877 129 741
4251 3588 -421
78 4955 22
200 7693 889
5239 6485 -810
4968 2204 -973
5046 6974 468
2376 5381 74
3980 2788 411
1021 6657 110
2665 1945 376
5870 5610 -484
3438 3554 379
4606 4874 -840
5279 6084 259
6731 660 432
1647 3659 915
7741 6156 74
4254 3998 -515
7093 5918 719
1634 6766 528
4 2974 537
6676 645 -181
3791 624 -851
606 3857 545
1610 2344 -971
3369 6599 343
1599 3299 847
146 6694 604
4447 3568 -390
3958 2567 823
2339 5228 -786
4989 547 -655
3624 2299 -133
3413 4400 187
3400 5107 -487
2872 3618 787
6349 772 -400
1712 4050 468
7811 6268 760
4904 7434 -587
1552 2056 30
1943 3921 780
6191 6182 -605
4988 666 -799
2664 4222 870
580 854 177
7121 2832 -385
126 1099 -299
1557 3073 299
428 4597 -179
3845 707 224
595 5572 -676
3571 742 420
7847 2598 -96
1060 7034 604
7112 1979 -926
6504 6029 -864
3453 3900 -596
1405 1691 -464
2454 1460 -506
5187 5540 578
4579 1536 492
4742 6026 686
3778 5184 642
7655 7163 679
5316 5217 596
3453 3708 16
185 3699 -198
6347 1006 0
5826 1056 -385
6189 3164 853
5016 2495 525
6533 5561 -857
5976 4015 737
3322 1902 -615
7094 7132 -576
4916 846 248
3531 4582 -874
4649 6091 665
4194 1120 -126
5132 3792 946
2983 1001 165
1500 5803 995
6496 1998 -529
3266 949 -549
5796 4464 -290
2786 7330 905
1764 7028 179
5483 2244 -93
7867 7519 341
2920 3283 -317
3297 4525 -867
3917 2398 638
7257 4402 933
7184 264 -80
3022 2516 -656
5094 5549 352
6258 7254 927
1477 7431 601
7366 4212 849
4511 2828 716
121 4297 624
2460 4454 927
2817 4371 -955
7809 539 -88
5851 3496 607
4473 1489 586
4861 2919 962
1601 5481 605
1058 5580 -192
853 5991 383
3775 3895 -150
7336 4704 333
4904 4573 246
6669 5738 444
4319 4224 -871
4847 5934 142
6640 3510 -624
4535 5120 615
3811 6156 -229
2343 25 -928
7587 2011 -330
5657 383 576
3608 1190 537
7607 2981 902
7857 5595 426
7949 2577 741
2284 3484 -997
7623 4679 732
7883 827 -458
2080 3900 409
1457 3944 -337
3529 6551 -181
1820 1195 -501
2242 6867 440
4433 6324 896
2553 3745 956
5252 4847 -146
395 7023 -692
3410 4044 306
2599 405 -650
7012 4158 648
5808 6504 -430
6134 1541 549
7463 6619 742
6774 2478 -75
2731 5168 -24
7920 6568 -744
1860 5105 28
7534 1956 927
2878 262 35
7938 7276 -318
6801 4034 48
858 2554 854
1898 277 70
7562 3431 -528
3236 2227 990
5933 1398 -712
6841 1106 -585
6664 2250 -198
8042 5779 726
3924 3735 481
4813 1171 -831
1239 5012 320
3216 7865 -761
2814 609 324
671 4334 714
6522 6612 -224
5120 5545 -330
5242 3315 495
4685 7499 58
6832 4486 509
7237 3110 -345
5639 433 -329
7509 2403 -219
5822 2377 775
6185 2834 501
2105 5086 -474
6816 5995 60
7447 3233 774
6337 3430 -504
4609 6473 -554
6258 2433 603
327 1322 874
6552 5988 784
789 7458 837
6667 1800 493
2331 4386 -243
5108 6480 -247
2280 2515 399
3184 4230 673
5794 988 891
1304 2646 626
6115 7131 -649
7711 5418 548
4407 4012 -938
5916 608 -949
2740 8071 492
2854 3679 -255
3955 5536 774
4480 6118 -496
881 2598 -85
561 2182 802
5921 2641 -890
3611 2722 267
1285 2357 -626
5704 1524 -802
6558 948 -376
3682 4711 -296
2839 163 283
2128 3045 -487
4860 679 946
6741 2825 335
3948 647 366
735 2654 808
6002 506 63
5367 1415 483
6794 893 -987
7201 6317 550
4153 4314 528
4339 6708 -862
5346 6019 -489
4721 350 205
2430 7540 957
4305 4572 726
103 4076 690
2684 4303 -334
767 5138 5
5397 1552 -887
2790 1398 281
3261 6407 468
5657 442 475
1506 655 957
5280 6828 -878
7892 6761 -121
3736 7910 700
6145 1760 -309
7455 2656 -759
6979 7152 581
889 7392 465
3059 5876 -672
4283 3120 616
2423 4481 -843
2013 7972 -852
3759 762 -11
5028 5870 204
3187 1208 276
7136 5299 -412
2874 1615 -169
186 2645 543
3031 6530 -11
1077 7981 684
4004 1367 -779
7385 7086 662
5751 611 933
502 1846 -112
1158 4835 -651
3969 2200 -362
5344 1326 -873
1541 7968 -397
2118 1403 -164
7704 5709 511
4636 5100 -867
4195 6625 -714
3980 4234 -149
6395 7292 823
4448 2594 -159
6951 5482 -316
131 5463 -939
6697 2323 -831
1016 7001 -908
4444 1590 966
5968 5306 23
1999 77 839
1568 411 -585
1973 5162 -406
1475 4329 12
3309 867 129
4882 2467 429
2644 7919 -345
5107 3824 20
7872 4953 167
3427 2767 869
1510 4831 843
1381 6049 -792
4963 7096 -420
4774 5886 -636
5511 2978 544
2069 2828 678
5436 3991 328
3484 244 88
1354 6334 659
1128 2900 299
3230 5686 181
1919 7167 77
4383 7831 -461
469 4259 -905
4935 6219 -380
5620 6569 179
3480 7026 -456
6941 1236 -391
7430 960 -132
1685 6656 666
482 3077 -260
6543 1622 742
3856 5590 531
1746 7686 -806
2822 7270 -331
3758 461 -323
6618 4922 802
4298 5657 980
5019 2115 -639
7897 6954 -937
7990 6817 -594
691 6318 839
5136 4457 -450
4552 494 796
5369 60 754
1074 5635 628
3531 8058 373
2741 5051 500
237 7038 198
3182 7317 118
4748 2323 -478
1769 1790 708
2553 5979 -806
32 2972 314
3224 5224 806
4667 6577 241
3066 7311 423
1455 1942 -890
6054 2754 -919
2346 1304 984
4462 3261 250
3427 2017 303
3418 3444 -368
7751 543 526
7917 2142 -931
1217 7963 -161
415 2232 417
8061 2886 858
7305 7947 537
3133 7529 728
7745 4588 -586
2124 5241 259
7922 2516 -147
14 2066 588
798 6517 -338
5684 2517 239
5480 4632 529
6623 2519 -717
1004 2552 45
1030 5946 -285
5260 858 836
1537 6641 269
7456 1088 652
4302 4896 632
4836 7140 826
4240 5869 -841
7598 339 321
109 2676 -182
6115 1716 -822
1715 7725 888
7580 4149 850
7853 2111 -154
7337 7990 180
3092 1989 21
2873 7487 -351
2362 4664 729
3232 1656 -965
6884 430 122
432 828 -4
3958 684 -511
7667 1581 -606
3601 5569 345
5453 1553 386
7510 5292 81
7550 7616 495
5356 5359 458
2073 1273 639
3193 5204 -314
7498 2863 326
179 7151 -503
349 6374 -381
4502 636 -256
2885 2102 -756
2360 7417 295
5144 3686 243
5016 8039 -460
3597 2902 -223
559 5176 911
8008 2447 -790
2500 4049 -221
5284 721 278
313 2977 -632
5 4093 -856
4629 7924 -785
6803 5012 -225
2667 1519 725
1628 4358 908
5308 6816 234
1389 5134 -626
4264 1380 390
5049 1957 680
4045 4755 696
720 2803 128
5641 7167 -118
5599 7026 859
4795 3393 -589
1685 415 316
5244 3406 355
1778 6983 673
2880 1945 828
2467 2524 -685
2724 3614 -211
3134 4958 458
1661 7184 -433
5938 6315 345
7243 6606 -892
1149 6682 391
5292 7065 942
4077 520 -329
3257 7889 201
2612 1788 935
2789 4267 226
352 6193 -97
5192 6607 768
6980 2259 -77
7143 5040 68
7862 5411 69
2239 2483 594
6278 2995 -442
1211 5467 -460
6993 4822 241
3552 3680 983
1318 1609 -980
1725 5923 90
7801 5708 903
7034 862 -661
7437 768 -143
7894 6722 890
2336 1805 6
4697 4506 -787
7597 2056 -874
5927 7905 -162
3493 4857 172
5895 3997 -766
4008 5148 -32
3769 2098 210
7090 6870 -714
4622 7999 711
5821 1771 -502
6177 6244 548
7711 7185 827
5694 5220 65
541 1 189
2921 2580 -831
4042 784 -930
4229 6180 -407
6251 3600 -703
6544 7294 647
254 3170 -648
1103 5064 38
7441 2013 765
4057 5128 446
429 7558 -127
1677 5597 -176
7069 6298 367
5348 302 -945
1370 3971 -480
1606 1818 48
7627 2682 734
3247 3132 958
7461 6442 -888
5800 7976 714
2079 4663 998
7701 1034 -618
375 1442 -673
3078 8044 -111
7037 1181 -954
909 7819 416
5336 4914 -261
6044 987 665
5521 5977 778
7931 6228 -695
5942 7626 608
4967 3376 -216
2492 4449 -441
3179 1923 -439
4470 329 43
5636 362 -421
5075 3724 600
266 7311 147
3037 3036 907
7439 35 834
7161 1642 -52
6055 1801 364
506 1891 562
3130 7423 644
1597 3895 -689
4560 3268 -135
3964 1021 -725
2800 5481 -670
7615 4200 -592
6666 71 880
7167 5484 793
4524 5881 314
736 7263 -941
7074 7574 -706
667 3020 -438
3003 2848 -433
2426 1946 -202
7298 4237 976
1714 170 861
5924 5439 -724
6223 1470 559
3464 3975 801
4308 2525 -754
4987 6136 -987
7854 5879 399
2753 6436 -83
7017 4467 -954
5168 3195 234
2414 493 785
7584 582 -155
7542 2994 128
3982 224 985
2553 7190 -723
2861 3746 44
5847 1674 -507
1611 3507 900
1848 6066 -994
4088 1724 450
3410 6920 171
4239 7116 -866
3727 6054 486
4182 6896 -944
2632 5177 425
711 2787 667
7716 1253 -503
964 7161 -960
3537 4136 -947
78 5827 -339
4621 5277 264
6797 6026 721
7066 5931 255
5955 3205 753
1130 2407 -103
4221 4600 664
6447 3784 873
931 6557 696
3321 3722 -773
4689 166 823
2226 1588 349
2587 4501 -286
337 2916 249
1584 5612 208
3342 1973 201
2338 1455 -320
