19
938 1851
528 827 597
517 289 841
169 870 809
456 834 872
379 492 851
593 158 776
206 581 325
593 482 138
530 528 589
709 108 365
462 393 822
111 337 195
102 875 727
11 721 811
499 895 588
273 92 441
15 452 960
829 610 891
300 891 378
611 50 261
834 318 197
281 292 810
646 23 719
616 63 953
661 667 551
457 787 715
104 318 394
578 483 914
250 750 348
486 150 815
800 653 127
572 725 682
847 160 229
781 441 970
165 856 304
847 419 723
808 665 325
220 183 62
812 634 318
749 341 987
650 102 783
56 136 912
210 172 877
471 748 51
789 728 404
100 82 669
112 748 995
894 676 651
741 620 441
841 576 406
800 495 646
156 626 568
365 859 48
94 173 326
120 719 1
897 875 281
98 77 283
151 648 148
581 183 316
406 48 273
621 448 851
395 476 14
9 833 521
565 832 45
525 238 640
470 785 189
640 827 596
42 307 441
152 505 997
166 472 799
721 847 166
351 40 276
364 600 181
833 454 375
173 831 253
388 57 361
487 346 95
319 75 69
263 517 556
596 337 900
835 27 543
456 849 516
330 742 769
258 454 642
760 142 674
351 592 336
633 372 39
846 38 811
825 733 267
358 278 460
647 467 553
450 419 576
806 272 920
348 600 652
891 868 890
62 131 738
42 183 681
689 72 663
832 720 618
641 808 425
507 30 291
785 279 203
711 754 288
181 667 328
147 648 919
448 275 236
542 35 555
60 528 647
554 133 787
531 283 865
64 60 682
485 812 298
387 333 888
299 501 227
475 292 762
859 604 25
26 164 453
895 251 470
796 417 361
608 456 85
741 8 551
875 90 197
68 688 139
408 267 487
214 436 409
751 567 433
767 211 946
741 673 616
127 863 477
130 807 889
402 881 660
559 864 693
190 481 499
154 669 284
466 824 661
629 381 899
390 305 674
704 537 820
345 84 51
172 685 876
773 807 924
674 635 725
584 43 974
776 439 959
192 620 214
451 259 127
879 566 304
261 681 218
391 863 165
396 692 950
473 72 807
450 82 643
365 546 90
182 150 880
343 860 649
739 850 311
220 146 674
691 690 246
97 873 531
483 216 457
635 588 234
527 711 889
633 845 779
822 212 768
803 287 980
153 273 246
321 791 479
85 511 639
437 878 524
460 80 644
779 477 415
2 855 395
90 352 143
451 200 158
658 873 299
385 116 360
769 260 491
848 392 120
82 743 637
278 645 338
586 582 942
849 332 678
157 573 442
474 428 897
782 150 844
179 129 717
699 664 648
649 792 951
666 875 33
200 209 559
434 185 863
791 207 582
884 818 15
355 167 487
207 866 201
65 148 323
662 110 595
855 229 107
484 772 332
788 610 168
796 729 637
430 47 108
861 680 922
425 327 473
827 584 577
583 541 354
127 779 744
449 241 826
372 548 229
411 389 442
382 898 477
833 878 75
511 682 48
53 93 604
254 727 887
542 331 69
392 444 864
795 827 211
753 75 374
538 274 899
293 617 362
589 475 818
201 77 322
610 22 90
329 877 663
21 101 822
479 531 247
353 596 643
300 627 524
407 671 520
267 771 841
14 359 320
875 76 504
839 560 247
288 20 863
30 425 993
667 466 659
745 899 292
564 738 53
861 280 615
38 23 29
312 59 562
598 159 171
547 710 690
539 312 208
351 229 600
440 154 37
641 581 391
765 584 447
331 50 52
253 823 475
414 14 88
294 838 10
374 148 885
131 787 535
330 212 428
440 59 769
765 31 454
359 723 378
134 70 944
390 501 236
575 700 22
756 326 500
205 846 892
532 321 469
177 673 273
195 704 454
230 711 184
671 143 25
612 298 378
733 639 929
685 574 684
723 190 525
705 580 289
154 447 380
176 262 394
395 304 141
573 316 504
514 245 859
615 98 262
843 176 718
375 829 840
781 528 661
310 470 150
203 23 991
150 807 12
441 850 341
606 643 145
713 291 64
92 162 16
48 574 241
196 297 809
36 361 749
120 375 9
347 462 706
752 865 675
258 380 739
778 793 480
688 339 542
142 27 289
350 610 430
312 755 989
654 635 204
641 849 850
761 842 777
654 791 711
56 145 264
118 864 998
617 19 633
204 896 454
876 514 745
747 266 656
265 402 530
10 475 709
695 858 503
43 875 521
745 511 698
843 446 496
538 28 627
692 345 819
258 726 426
92 361 432
311 585 253
803 225 286
387 883 983
682 241 335
489 678 753
427 797 257
772 251 884
310 14 242
73 532 930
211 5 686
307 177 82
81 338 860
563 434 505
379 72 473
84 588 210
710 578 884
310 26 162
320 224 962
741 291 171
547 189 620
7 509 732
532 69 4
642 669 9
824 754 607
454 271 753
389 298 886
401 733 669
670 701 560
326 344 147
254 293 447
810 863 774
425 174 221
681 228 358
398 339 805
455 60 3
418 31 737
852 483 334
620 748 276
369 57 76
85 318 17
481 766 364
420 409 458
29 721 653
382 84 802
241 883 491
879 433 393
105 114 384
320 456 456
673 384 36
869 831 212
22 508 660
550 482 661
469 222 353
263 828 844
140 15 333
517 363 813
803 56 557
572 876 717
35 815 820
468 811 850
889 233 457
690 429 966
580 555 583
660 19 488
825 832 878
251 597 170
71 106 625
838 119 30
738 253 535
443 779 608
299 304 475
841 633 687
537 810 216
883 635 949
759 221 524
769 573 452
678 389 260
873 465 965
802 807 218
244 732 409
267 75 809
316 7 517
67 685 610
673 712 389
619 497 786
270 95 80
783 128 447
654 185 856
167 573 575
877 147 442
768 471 499
700 718 751
777 695 994
250 293 109
478 70 686
132 532 11
820 726 614
173 414 926
583 182 784
250 758 98
180 286 893
25 688 978
541 668 494
102 496 602
370 148 488
674 411 507
743 740 769
528 701 547
228 834 441
419 350 141
300 442 460
201 23 543
717 783 333
411 841 568
18 66 632
197 289 123
34 236 922
841 343 607
356 601 234
684 478 220
641 512 521
639 694 359
88 29 15
846 634 457
68 775 478
822 103 303
757 535 775
249 854 432
717 114 684
458 435 882
132 501 934
762 564 908
342 197 894
156 394 930
52 769 359
571 509 315
615 864 547
230 818 337
655 686 574
743 110 662
518 524 711
180 10 516
539 758 737
429 860 502
675 720 898
880 437 370
157 586 443
513 625 386
310 764 518
308 564 566
5 372 82
475 558 183
582 489 833
685 100 34
306 294 388
305 303 263
318 753 83
333 771 383
542 147 603
450 180 75
156 557 883
219 226 288
8 102 282
770 803 430
11 332 823
725 315 650
663 174 724
753 836 990
114 71 787
359 719 705
121 239 862
613 431 429
742 247 900
723 365 660
215 64 613
419 433 286
516 689 687
724 126 832
604 810 321
38 147 173
554 659 759
269 814 945
773 179 986
290 349 81
171 426 717
197 662 430
306 241 235
364 227 802
125 220 689
700 741 341
70 171 484
690 540 849
722 793 759
666 322 188
519 206 406
293 841 130
834 381 129
615 118 402
825 393 665
29 486 651
249 494 313
820 102 36
161 419 456
789 307 814
209 858 587
592 446 327
710 252 966
33 113 815
614 330 971
634 202 837
585 49 971
58 753 985
786 373 378
43 885 437
122 817 992
52 149 11
490 27 41
29 809 601
453 814 256
847 266 609
317 481 916
798 52 383
627 198 695
547 95 374
251 530 83
770 754 524
353 357 355
257 9 131
432 778 392
124 346 43
849 363 247
469 549 271
635 390 957
143 355 526
810 312 787
70 396 911
42 48 794
338 834 621
799 396 888
407 894 28
125 357 405
426 851 395
474 603 190
645 608 561
754 548 903
95 219 280
186 853 900
448 567 851
788 190 940
549 854 170
695 808 789
351 67 741
463 161 213
708 222 958
832 389 194
109 122 791
284 77 673
60 467 934
855 512 590
579 293 748
633 742 809
531 425 451
188 335 569
706 391 38
369 89 733
16 758 932
773 473 236
791 789 881
679 536 175
630 797 49
261 775 433
764 709 381
706 672 183
757 395 346
96 331 74
775 134 926
61 325 442
600 783 696
331 669 865
22 432 993
546 773 994
129 109 129
376 487 161
666 863 987
524 112 730
556 289 916
390 613 261
122 827 437
586 263 912
422 821 303
179 334 577
127 659 387
348 623 955
896 352 498
612 395 395
253 812 450
853 140 502
393 114 294
3 865 210
830 859 938
7 428 192
196 547 972
155 755 157
17 583 2
333 350 10
705 493 413
758 330 34
308 398 541
164 702 75
361 360 665
93 311 461
186 669 164
365 613 17
179 378 76
107 575 22
127 17 705
530 57 888
395 789 967
257 731 596
503 438 339
137 298 248
805 411 645
402 256 796
773 423 50
478 630 260
358 532 562
18 587 262
739 494 350
264 448 348
82 342 776
860 493 119
199 577 439
75 246 555
478 609 301
468 194 232
53 552 631
472 356 729
733 821 145
276 550 947
109 586 276
631 226 317
778 846 302
862 613 635
83 145 715
2 267 237
320 755 820
41 526 832
871 4 850
788 185 652
317 19 770
638 307 336
839 760 730
270 820 96
21 642 181
145 541 154
330 624 574
304 767 687
180 303 274
90 60 638
49 804 320
684 10 903
862 148 588
47 235 168
213 320 775
847 796 641
299 391 913
722 418 760
147 628 398
667 218 831
518 137 822
376 746 498
891 434 831
29 810 98
380 24 647
779 877 258
202 541 714
522 588 334
365 606 517
17 526 565
585 239 931
607 69 196
74 219 892
200 442 696
423 486 449
349 432 510
295 839 503
427 899 499
703 208 349
894 202 486
770 724 303
250 98 906
23 297 784
423 108 506
748 408 123
608 471 906
434 755 871
552 386 277
51 188 807
234 248 525
227 423 848
850 748 781
786 346 809
759 299 317
785 114 519
148 78 331
207 629 767
472 393 790
294 766 886
127 265 791
305 181 709
112 605 617
815 620 151
450 209 536
881 642 844
578 626 66
858 470 972
43 109 292
87 893 202
291 303 361
150 240 370
790 448 523
37 369 673
286 635 237
506 356 46
365 71 515
505 538 922
574 86 403
673 753 972
110 790 496
16 776 32
360 510 2
214 129 708
187 208 697
684 666 806
747 825 921
299 727 240
181 197 746
440 402 480
174 231 364
362 127 62
468 864 216
675 827 219
759 642 409
356 773 382
864 617 371
840 867 440
103 787 812
85 309 538
88 643 27
595 855 210
562 811 673
22 414 514
158 81 628
313 337 337
45 28 3
484 854 807
872 277 208
161 700 935
486 474 681
712 765 904
34 331 554
612 438 484
556 579 419
18 424 171
402 213 297
45 836 869
279 372 366
267 476 896
11 738 705
336 625 735
582 228 905
417 646 871
589 88 760
818 692 485
225 752 672
509 218 953
159 888 1000
251 294 665
830 325 947
62 398 451
197 389 737
740 730 56
415 565 731
635 572 391
250 855 954
146 897 412
433 463 995
14 387 862
767 311 16
115 315 113
351 290 22
884 354 466
361 304 19
31 394 807
897 376 467
827 138 791
273 598 965
754 358 759
509 162 528
709 94 9
252 202 519
755 719 212
721 486 732
232 869 890
544 123 535
71 818 246
719 716 291
357 193 96
743 453 134
736 831 864
332 564 885
101 521 696
837 421 962
893 854 569
665 654 739
599 797 196
255 897 170
86 51 521
16 127 910
804 644 857
468 845 549
812 584 200
189 114 252
233 486 583
78 787 471
657 691 726
533 616 454
73 656 811
320 734 374
284 747 534
83 572 713
733 122 5
420 793 726
462 480 112
175 48 848
443 895 341
566 515 461
825 744 121
514 260 899
782 499 657
273 183 979
148 836 304
205 220 320
451 474 723
16 555 580
544 891 411
841 515 965
11 684 955
216 834 792
580 76 930
774 655 613
412 271 518
868 565 443
736 34 150
843 512 168
190 209 888
439 310 499
308 536 67
289 845 536
348 173 564
300 438 686
715 748 730
503 465 190
819 4 625
644 63 427
626 625 404
381 533 751
413 594 391
275 132 403
75 506 734
754 701 17
394 507 6
847 94 828
890 662 160
462 146 818
479 117 875
287 175 404
29 498 56
355 82 492
612 604 763
465 726 639
514 866 42
462 336 221
551 294 192
642 395 287
561 601 915
618 284 506
518 460 884
607 615 858
45 569 565
514 435 646
446 785 780
284 682 904
739 891 173
307 771 986
673 368 614
739 719 32
549 482 224
401 392 962
431 315 442
631 337 478
475 555 796
321 71 233
516 155 475
69 175 358
26 504 912
400 500 695
520 898 343
156 865 465
18 647 136
800 161 604
655 199 635
705 454 353
460 337 539
607 670 496
591 317 121
715 774 33
433 485 159
261 667 956
29 251 406
295 320 933
852 610 501
868 648 357
855 466 658
604 317 170
262 740 396
178 298 76
766 740 743
56 597 253
71 97 52
562 46 186
894 51 835
141 260 139
401 625 257
773 851 742
838 54 569
411 323 103
825 759 310
445 378 295
502 282 873
384 336 474
530 226 2
492 452 595
681 383 474
10 218 592
67 721 485
101 182 277
551 174 227
648 289 632
799 788 580
778 864 846
807 316 105
260 690 402
412 167 559
315 543 308
402 274 72
853 357 617
827 879 705
60 368 873
430 721 251
115 337 74
888 892 753
713 368 114
713 41 364
401 593 357
855 298 55
145 620 608
321 329 449
246 688 526
369 328 60
1 451 795
798 851 481
282 426 245
208 350 703
649 294 519
157 143 661
83 813 618
169 80 95
366 226 354
176 17 217
725 762 678
279 869 312
487 781 234
180 252 530
717 423 516
374 891 155
750 52 613
357 515 730
661 266 940
442 608 972
637 612 523
482 209 710
454 586 498
653 227 247
842 667 477
838 150 308
254 604 57
228 298 976
574 133 175
18 241 425
113 686 298
103 787 504
213 75 230
122 410 466
868 352 772
796 444 196
347 117 473
283 145 80
147 619 119
569 200 934
322 512 28
769 94 66
258 135 883
173 345 12
467 119 234
778 215 788
21 168 483
330 108 477
566 407 937
377 582 688
674 495 130
3 697 521
143 625 296
857 437 553
786 214 966
608 26 674
114 895 427
751 385 68
21 500 679
112 885 388
716 363 251
39 337 943
262 440 751
730 335 871
442 885 454
723 854 765
351 574 986
285 171 342
601 606 814
857 719 322
303 420 782
209 395 348
102 151 52
868 240 677
357 286 725
114 790 87
536 738 628
215 803 311
596 88 394
62 591 337
562 827 205
110 577 482
249 454 622
515 182 832
336 635 169
258 39 874
580 646 264
439 100 182
473 623 839
713 712 722
465 663 578
173 779 211
330 566 172
747 887 108
862 493 722
677 256 85
676 231 986
269 322 920
474 381 936
846 609 469
857 127 647
414 330 118
306 584 570
128 686 931
880 378 81
684 879 817
230 803 263
221 172 573
595 727 105
330 364 630
809 813 921
527 583 627
726 545 946
111 361 630
578 101 574
848 440 545
204 296 230
43 766 924
63 472 452
529 438 976
514 300 654
594 299 863
83 90 113
481 515 903
770 397 39
675 453 410
673 118 29
403 270 449
59 751 412
245 829 967
490 516 197
237 660 688
98 60 31
574 352 686
270 504 718
586 11 960
375 666 729
334 313 188
298 485 976
420 435 65
847 431 490
21 120 847
279 723 917
848 399 228
496 269 308
899 457 384
391 576 697
644 616 913
868 237 55
43 809 516
262 711 606
493 168 609
440 586 325
115 814 881
494 709 683
732 219 144
22 756 457
579 896 960
146 395 373
633 667 666
533 226 657
829 58 817
150 444 764
205 864 149
161 474 969
414 246 307
440 125 934
459 741 457
741 19 355
484 864 71
618 176 878
585 487 995
386 737 400
132 750 991
229 344 884
393 878 227
457 166 162
597 541 637
50 604 871
274 118 841
112 480 104
227 42 140
148 657 335
224 60 833
437 650 770
864 140 646
121 757 343
622 859 319
756 411 235
142 840 760
200 860 331
95 445 776
612 443 925
764 285 694
779 511 797
569 15 777
449 695 78
271 719 810
766 165 935
778 632 543
341 198 457
339 808 757
394 5 784
739 381 492
280 191 256
832 496 763
183 304 829
423 262 683
351 713 96
211 505 631
526 715 639
638 362 914
881 78 744
85 422 825
852 36 337
420 619 714
673 796 53
561 43 225
862 23 172
96 365 950
393 77 500
664 695 74
665 702 655
627 669 218
640 680 121
699 539 321
142 794 144
834 327 531
724 560 267
196 692 272
482 12 3
772 527 701
711 81 296
137 714 679
514 435 995
143 564 500
887 550 86
85 799 420
395 817 397
250 818 526
278 869 73
467 623 961
670 625 307
719 889 511
424 172 430
416 715 674
594 24 118
225 221 980
192 707 115
198 244 445
274 173 753
404 24 545
769 766 261
376 785 294
437 126 10
74 655 17
713 601 949
898 788 767
872 348 256
683 593 830
629 676 65
107 133 973
542 163 669
16 718 617
226 444 418
250 353 574
735 805 466
574 93 94
211 317 723
476 530 98
187 885 338
334 108 382
129 337 344
94 724 893
19 215 808
533 281 296
461 436 617
140 731 443
160 821 613
550 785 127
663 650 997
215 875 197
894 864 873
261 350 547
38 711 393
172 194 990
590 357 907
423 616 931
820 21 885
125 502 708
520 304 204
849 629 71
443 457 446
220 230 394
852 600 89
778 476 957
432 137 124
64 301 187
730 263 964
549 56 181
206 321 917
210 337 971
468 422 130
767 190 514
557 719 445
668 777 353
790 168 480
184 32 294
442 678 879
22 340 570
656 735 595
895 667 299
387 716 32
241 147 230
554 318 428
775 676 319
530 625 205
341 284 235
10 188 993
303 280 169
625 282 407
386 34 477
330 763 575
247 862 563
784 230 800
249 729 301
392 592 137
361 277 784
486 487 897
415 300 762
372 176 234
43 696 976
183 835 540
482 210 607
46 41 836
382 215 97
106 323 615
620 813 785
158 531 858
37 873 296
593 284 527
354 255 668
489 645 617
526 506 93
730 294 647
749 216 850
714 692 277
158 684 759
830 212 548
337 832 642
545 34 647
385 592 924
483 332 513
25 206 988
761 890 678
675 242 856
403 715 1
333 672 48
707 613 60
72 384 943
597 130 112
771 117 404
510 356 719
313 685 988
100 801 3
122 478 811
171 672 204
737 588 130
731 720 52
268 193 733
610 313 397
770 313 959
162 863 560
546 269 766
484 132 133
310 38 881
776 99 327
671 289 290
877 507 92
630 292 100
404 483 821
729 873 273
229 223 876
419 691 677
238 594 419
663 771 571
199 105 83
51 873 560
375 207 537
775 596 686
767 710 240
599 517 544
174 268 704
201 69 430
448 364 902
845 355 392
525 18 6
66 891 21
460 539 213
15 689 716
311 633 889
478 700 413
174 124 979
336 840 95
394 165 314
553 492 929
50 682 769
802 368 925
583 667 86
600 494 130
644 535 959
540 869 900
880 188 43
528 460 460
575 136 686
109 317 776
755 104 653
864 371 667
3 606 90
466 406 768
847 71 879
875 70 193
688 775 645
467 770 693
189 426 238
539 628 108
784 816 960
719 454 942
308 414 611
538 329 927
296 315 149
371 337 47
275 156 32
888 692 149
508 633 649
812 482 735
848 442 696
873 183 434
40 62 421
754 449 947
578 859 935
147 92 826
528 339 525
594 811 792
740 65 528
262 710 928
259 150 207
7 207 582
583 443 143
623 319 598
87 848 922
655 769 830
822 54 619
547 279 208
296 473 4
181 70 209
753 274 576
444 863 385
622 345 565
15 401 646
293 4 86
292 744 275
788 563 278
631 42 559
655 71 209
13 328 314
643 822 397
245 504 773
459 390 30
79 655 840
389 107 613
608 99 721
175 107 100
58 360 67
32 635 665
24 38 316
866 747 594
454 674 364
380 25 596
424 451 535
602 867 599
697 173 610
498 270 685
38 654 714
5 324 2
858 619 676
410 757 425
163 357 929
895 455 145
290 138 919
456 458 82
595 699 487
519 349 330
432 854 462
496 525 240
197 645 579
523 675 951
285 99 632
551 640 36
143 391 988
173 779 537
703 59 444
520 566 861
419 651 133
595 1 382
475 110 135
524 371 209
290 589 308
1 385 318
152 33 394
583 487 493
46 729 919
874 188 654
77 203 621
429 426 322
856 408 152
530 627 114
473 217 200
334 169 61
744 346 431
743 588 722
101 532 242
32 740 108
14 348 359
642 112 524
211 867 846
443 319 545
229 413 158
643 238 207
493 126 9
339 269 619
744 529 959
570 834 688
410 369 761
308 617 462
838 86 556
310 781 377
798 607 389
102 657 561
651 587 91
884 691 180
591 655 912
735 513 148
